0	Portugues	Українська	日本語	简体中文	UI language name
545	Voce quer vender sua casa e comprar uma mais barata? Voce recebera {prodanodengi}.	Хочете продати свій будинок і купити дешевший? Ви отримаєте {prodanodengi}.	家を売ってより安い家を買いたいですか？{prodanodengi}を受け取ります。		UI
546	Venda a descoberto	Короткий продаж	空売り		UI
547	Credito/Suas açoes	Кредит/Ваші акції	クレジット/持ち株		UI
548	Porcentagem por transaçao	Відсоток за угоду	取引ごとの割合		UI
549	Voce pagou pelo uso dos ativos emprestados: {shortproc}	За використання запозичених активів ви заплатили: {shortproc}	貸株料を支払いました：{shortproc}		UI
550	Limite do corretor	Ліміт брокера	ブローカーの制限		UI
551	Atraves da venda a descoberto, e possivel ganhar dinheiro com a queda das açoes. Voce pode pegar emprestado açoes de um corretor e devolve-las posteriormente por um preço mais baixo caso as açoes da empresa caiam.	За допомогою короткого продажу можна заробити гроші на падінні акцій. Ви можете взяти акції в борг у брокера і повернути йому їх за меншу вартість, якщо акції компанії впали.	空売りをすれば、株価の下落から利益を得ることができます。ブローカーから株を借りて、その会社の株価が下がったら、後で安いコストで返すことができます。		Guide from Amy
552	Voce pode devolver essas açoes ao corretor a qualquer momento, mas observe o seguinte:	Ви можете повернути такі акції брокеру будь-якої миті, але пам'ятайте:	このような株式はいつでもブローカーに返却できますが、次の点に注意してください。		Guide from Amy
553	Pelo seu uso, voce pagara juros diarios (13% ao ano).	За їх використання ви платитимете щоденний відсоток (13% на рік),	貸株を利用すると、日割りの利子（年間13％）を支払うことになります。		Guide from Amy
554	As açoes emprestadas nao pagam dividendos para voce.	Цінні папери, що знаходяться у боргу, не приносять вам дивіденди.	貸付証券には配当金は支払われません。		Guide from Amy
555	Os juros por negociaçao sao pagos duas vezes: quando a venda a descoberto e aberta e quando voce devolve as açoes.	Відсоток за операцію сплачується двічі: коли відкривається шорт і коли ви віддаєте акції назад.	取引ごとの利子は2回（空売り開始時と株を買い戻したとき）支払います。		Guide from Amy
556	Voce possui um limite no emprestimo do corretor, que depende de sua condiçao financeira e do numero atual de açoes emprestadas.	Ви маєте ліміт на борг у брокера, який залежить від вашого стану та поточної кількості акцій, взятих у борг.	ブローカーの貸株には上限があり、これはあなたの条件と現在の借株数によって異なります。		Guide from Amy
557	Apos tomar emprestadas as açoes, nao se esqueça de vende-las imediatamente.	Після взяття акцій у борг не забудьте їх одразу продати.	株を借りたときは、すぐに売却することをお忘れなく。		Guide from Amy
558	Amigos afirmam que <global.kompa> esta com problemas e que o preço de suas açoes caira em breve. Talvez eles tenham bebido demais.	Друзі стверджують, що у компанії <global.kompa> проблеми і скоро ціна їх акцій впаде. Можливо, це вони просто надто багато випили.	友人たちは、<global.kompa>は経営難に陥っていて、株価がまもなく下落すると言っています。友人たちはたぶん飲み過ぎだったのでしょう。		In-game messages
559	Voce nao quer relaxar e ir ao cinema?	Ви не хочете розслабитися і сходити в кіно?	気晴らしに映画にでも行ってみては？		Amy
